ticker,strategy,tmstp_in,price_in,qty_in,rsi_in,cond2,tmstp_out,price_out,qty_out,rsi_out,pl
BTC-USD,cb1,2022-04-02 15:10:00+00:00,46415.2890625,100,24.56828923631994,28,2022-04-03 22:00:00+00:00,46963.17578125,100.0,81.4158588520365,1.180401393196645
BTC-USD,cb1,2022-04-04 00:25:00+00:00,45948.21484375,100,23.892961030886326,204,2022-04-04 21:00:00+00:00,46363.22265625,100.0,80.97898156025056,0.9032076956879871
BTC-USD,cb1,2022-04-05 14:10:00+00:00,46096.7265625,100,22.60037401291858,0,,,,,
BTC-USD,cb2,2022-02-07 09:35:00+00:00,42353.7734375,100,19.759321864230145,388,2022-02-07 15:50:00+00:00,43677.796875,100.0,80.68407354843919,3.126105019789596
BTC-USD,cb2,2022-02-09 02:10:00+00:00,43577.46875,100,19.087444047016177,23,2022-02-10 11:30:00+00:00,45024.49609375,100.0,87.43248072550232,3.3205860396606903
BTC-USD,cb2,2022-02-10 14:05:00+00:00,43425.1640625,100,19.157800557834392,308,2022-02-10 15:05:00+00:00,45000.0,100.0,72.31240191149212,3.6265514972687387
BTC-USD,cb2,2022-02-11 18:45:00+00:00,42804.74609375,100,16.023239306067012,211,2022-02-15 10:20:00+00:00,44121.34765625,100.0,72.39997938488793,3.0758307959972675
BTC-USD,cb2,2022-02-16 04:25:00+00:00,43762.26953125,100,19.742274963700282,28,2022-02-17 18:15:00+00:00,41281.8671875,100.0,20.597896994043097,-5.667901528687357
BTC-USD,cb2,2022-02-17 21:25:00+00:00,40249.37109375,100,16.74473850280897,288,2022-02-20 08:45:00+00:00,38229.671875,100.0,9.865380074302905,-5.017964663461841
BTC-USD,cb2,2022-02-21 10:25:00+00:00,38680.7578125,100,17.222430061200185,410,2022-02-22 03:05:00+00:00,36652.35546875,100.0,26.21223952682375,-5.24395709510765
BTC-USD,cb2,2022-02-23 16:10:00+00:00,38417.25390625,100,19.964652124140386,7,2022-02-24 02:55:00+00:00,36420.9296875,100.0,20.895296979227126,-5.196426125671683
BTC-USD,cb2,2022-02-24 05:40:00+00:00,34529.453125,100,19.807495047763382,755,2022-02-24 08:10:00+00:00,35673.05859375,100.0,74.76755786202864,3.311970984915505
BTC-USD,cb2,2022-02-27 01:10:00+00:00,38450.70703125,100,19.31628521219058,72,2022-02-27 12:50:00+00:00,39728.1484375,100.0,77.58301720023289,3.3222832683201022
BTC-USD,cb2,2022-02-27 19:35:00+00:00,38325.76953125,100,13.283372683578023,474,2022-02-28 14:55:00+00:00,39632.90234375,100.0,85.33365409440802,3.410584649668136
BTC-USD,cb2,2022-03-02 07:20:00+00:00,43743.85546875,100,18.655185705467332,270,2022-03-02 15:00:00+00:00,45077.578125,100.0,84.68330370832452,3.0489371409038073
BTC-USD,cb2,2022-03-03 15:35:00+00:00,42937.828125,100,19.548158295592586,45,2022-03-04 15:15:00+00:00,40741.421875,100.0,29.46262239474352,-5.115317532144041
BTC-USD,cb2,2022-03-04 19:20:00+00:00,40229.4375,100,19.5683444394479,137,2022-03-06 11:20:00+00:00,38230.26171875,100.0,13.078291356801813,-4.969435084072453
BTC-USD,cb2,2022-03-06 23:20:00+00:00,38431.8828125,100,18.260248549880316,261,2022-03-09 03:20:00+00:00,39665.62109375,100.0,84.01302412564802,3.2101947418738632
BTC-USD,cb2,2022-03-10 01:45:00+00:00,41195.21484375,100,19.532723367968885,214,2022-03-10 06:25:00+00:00,39171.921875,100.0,13.911141039282214,-4.911475705186102
BTC-USD,cb2,2022-03-11 02:10:00+00:00,38506.15625,100,17.254386111105177,416,2022-03-11 11:40:00+00:00,39733.3515625,100.0,79.75048138760299,3.187010680921963
BTC-USD,cb2,2022-03-12 23:55:00+00:00,38904.15234375,100,17.706898217264623,540,2022-03-16 02:10:00+00:00,41188.37109375,100.0,91.62083037794696,5.871400897819491
BTC-USD,cb2,2022-03-18 01:00:00+00:00,40451.84765625,100,17.588165643746493,488,2022-03-18 18:00:00+00:00,41666.0390625,100.0,83.1086289820157,3.0015721817403853
BTC-USD,cb2,2022-03-20 12:05:00+00:00,41464.57421875,100,19.788914770300465,881,2022-03-22 04:25:00+00:00,42834.83984375,100.0,91.28581713206748,3.3046658522792094
BTC-USD,cb2,2022-03-25 08:10:00+00:00,43711.87109375,100,19.10558953858299,316,2022-03-27 20:35:00+00:00,45480.33984375,100.0,89.94284202950075,4.045740220561866
BTC-USD,cb2,2022-03-28 23:20:00+00:00,47195.24609375,100,19.702129551371144,455,2022-04-01 02:25:00+00:00,44747.54296875,100.0,16.973574340848373,-5.1863340645322875
BTC-USD,cb2,2022-04-02 18:10:00+00:00,45783.27734375,100,17.694643787854503,452,2022-04-03 22:25:00+00:00,47255.97265625,100.0,81.11247306915735,3.2166664291914033
BTC-USD,cb2,2022-04-05 14:35:00+00:00,45973.61328125,100,19.98616140162848,0,,,,,
BTC-USD,cb3,2022-02-09 02:15:00+00:00,43462.609375,100,16.474487633062253,28,2022-02-17 18:15:00+00:00,41281.8671875,100.0,20.597896994043097,-5.0175132576241
BTC-USD,cb3,2022-02-17 21:25:00+00:00,40249.37109375,100,16.74473850280897,288,2022-02-20 08:45:00+00:00,38229.671875,100.0,9.865380074302905,-5.017964663461841
BTC-USD,cb3,2022-02-21 10:30:00+00:00,38644.515625,100,16.128658164546437,427,2022-02-22 03:05:00+00:00,36652.35546875,100.0,26.21223952682375,-5.155091541530998
BTC-USD,cb3,2022-02-23 18:15:00+00:00,37954.27734375,100,16.645201182284765,992,2022-02-24 03:00:00+00:00,36089.62109375,100.0,15.405132198690211,-4.9129014711883485
BTC-USD,cb3,2022-02-27 19:35:00+00:00,38325.76953125,100,13.283372683578023,738,2022-02-28 22:30:00+00:00,42379.41015625,100.0,86.33344563312413,10.576801652201006
BTC-USD,cb3,2022-03-03 15:40:00+00:00,42648.71875,100,14.685929895718871,35,2022-03-04 16:10:00+00:00,40549.1171875,100.0,27.59155946474273,-4.923012048281052
BTC-USD,cb3,2022-03-04 19:55:00+00:00,39948.55859375,100,16.901288237283254,174,2022-03-07 02:50:00+00:00,37866.296875,100.0,17.381036731168408,-5.212357571959486
BTC-USD,cb3,2022-03-07 19:35:00+00:00,37467.94140625,100,14.41596515460165,254,2022-03-09 03:55:00+00:00,41229.26171875,100.0,96.2687436360666,10.038769602304804
BTC-USD,cb3,2022-03-10 01:55:00+00:00,41047.0234375,100,16.955126939707753,199,2022-03-10 08:15:00+00:00,39016.58203125,100.0,23.75450415790469,-4.946622766305184
BTC-USD,cb3,2022-03-11 02:15:00+00:00,38449.2109375,100,16.079172582165782,317,2022-03-19 21:30:00+00:00,42312.98046875,100.0,73.78014746160893,10.049021649704693
BTC-USD,cb3,2022-03-21 02:35:00+00:00,40736.46875,100,15.422265866449024,1688,2022-03-25 12:55:00+00:00,44822.9296875,100.0,83.58447900265872,10.031455997275168
BTC-USD,cb3,2022-03-31 14:10:00+00:00,46480.0625,100,15.675282143295505,0,,,,,
ETH-USD,cb1,2022-02-06 04:05:00+00:00,3006.00341796875,100,21.47571993546113,117,2022-02-06 23:35:00+00:00,3042.325927734375,100.0,83.2534677961883,1.2083322842716275
ETH-USD,cb1,2022-02-07 09:35:00+00:00,3056.497802734375,100,21.365680102127556,227,2022-02-07 13:15:00+00:00,3085.103271484375,100.0,67.48109527893331,0.9358903750694422
ETH-USD,cb1,2022-02-08 08:15:00+00:00,3130.70703125,100,23.441113463083852,169,2022-02-09 12:35:00+00:00,3162.275634765625,100.0,79.76812393880732,1.008353806361133
ETH-USD,cb1,2022-02-10 02:55:00+00:00,3200.2216796875,100,21.98137650788692,40,2022-02-10 10:05:00+00:00,3229.422119140625,100.0,82.60383541464512,0.9124505229892826
ETH-USD,cb1,2022-02-10 13:30:00+00:00,3190.344970703125,100,24.172808279870864,45,2022-02-10 15:10:00+00:00,3227.087646484375,100.0,67.91632103138903,1.1516834736888102
ETH-USD,cb1,2022-02-10 19:15:00+00:00,3151.5185546875,100,23.13812501406089,6,2022-02-11 19:05:00+00:00,2984.904296875,100.0,10.112551779903669,-5.2867928562464455
ETH-USD,cb1,2022-02-11 20:10:00+00:00,2958.57666015625,100,23.442585608514335,316,2022-02-15 01:40:00+00:00,3008.96533203125,100.0,88.5061870632548,1.7031389638671335
ETH-USD,cb1,2022-02-16 04:20:00+00:00,3123.396240234375,100,24.871936477425436,60,2022-02-16 08:15:00+00:00,3153.29150390625,100.0,72.04542207172088,0.9571396445566479
ETH-USD,cb1,2022-02-16 13:50:00+00:00,3074.33056640625,100,17.283250902929282,101,2022-02-16 19:05:00+00:00,3115.88671875,100.0,85.71393613256589,1.3517138592004834
ETH-USD,cb1,2022-02-17 03:35:00+00:00,3112.8935546875,100,24.877935455357516,3,2022-02-17 17:45:00+00:00,2953.59130859375,100.0,29.78177140830624,-5.117497379692515
ETH-USD,cb1,2022-02-17 18:15:00+00:00,2918.306640625,100,19.67958569399859,171,2022-02-18 18:05:00+00:00,2772.362548828125,100.0,27.591568200059015,-5.00098549498619
ETH-USD,cb1,2022-02-19 08:50:00+00:00,2795.052001953125,100,23.81790033051867,13,2022-02-20 06:10:00+00:00,2643.275390625,100.0,12.061821589485731,-5.430189177949699
ETH-USD,cb1,2022-02-20 08:40:00+00:00,2620.274169921875,100,22.59591424806173,94,2022-02-20 12:15:00+00:00,2651.542724609375,100.0,72.08554155610672,1.193331409607121
ETH-USD,cb1,2022-02-20 20:30:00+00:00,2629.782958984375,100,22.148106834620194,119,2022-02-20 23:00:00+00:00,2657.015380859375,100.0,77.3001262387208,1.0355387611727924
ETH-USD,cb1,2022-02-21 09:05:00+00:00,2719.121337890625,100,24.897358818297974,56,2022-02-21 22:00:00+00:00,2581.681884765625,100.0,20.3456541663695,-5.054553881424781
ETH-USD,cb1,2022-02-22 03:10:00+00:00,2542.489501953125,100,24.106537923101968,335,2022-02-22 10:25:00+00:00,2576.50927734375,100.0,78.00978467805349,1.3380497879928792
ETH-USD,cb1,2022-02-23 15:30:00+00:00,2694.547119140625,100,24.900987953036136,6,2022-02-23 17:20:00+00:00,2723.93310546875,100.0,68.55872750270855,1.0905723681498325
ETH-USD,cb1,2022-02-23 18:05:00+00:00,2664.763916015625,100,24.971539526379956,200,2022-02-24 02:55:00+00:00,2524.910888671875,100.0,20.770542877668746,-5.248233305142442
ETH-USD,cb1,2022-02-24 22:55:00+00:00,2558.6689453125,100,23.86288211577309,359,2022-02-24 23:10:00+00:00,2582.5869140625,100.0,40.0438813695206,0.934781687713758
ETH-USD,cb1,2022-02-26 05:45:00+00:00,2779.771484375,100,23.377075533622445,46,2022-02-26 19:05:00+00:00,2807.160400390625,100.0,72.5725704339968,0.9852937973346786
ETH-USD,cb1,2022-02-26 23:05:00+00:00,2783.799560546875,100,24.299264290231577,30,2022-02-27 11:00:00+00:00,2808.88232421875,100.0,86.09142061922279,0.9010262099095782
ETH-USD,cb1,2022-02-27 13:40:00+00:00,2767.8427734375,100,24.152570797077104,42,2022-02-27 15:25:00+00:00,2807.77392578125,100.0,66.43447022914395,1.442681380855959
ETH-USD,cb1,2022-02-27 19:15:00+00:00,2728.62548828125,100,23.826777434274007,105,2022-02-27 21:15:00+00:00,2588.9326171875,100.0,24.822494906294978,-5.119532588612663
ETH-USD,cb1,2022-02-28 06:10:00+00:00,2586.38818359375,100,24.44466104209731,286,2022-02-28 06:15:00+00:00,2619.099365234375,100.0,52.81779706020578,1.2647437012016223
ETH-USD,cb1,2022-03-01 06:10:00+00:00,2893.005859375,100,24.80137070362899,28,2022-03-01 07:05:00+00:00,2921.045654296875,100.0,60.85801356945214,0.9692270352999792
ETH-USD,cb1,2022-03-01 09:40:00+00:00,2895.635986328125,100,22.899438414714183,452,2022-03-01 12:20:00+00:00,2928.27587890625,100.0,67.1613898575196,1.1272097988917016
ETH-USD,cb1,2022-03-03 03:40:00+00:00,2901.684814453125,100,20.253999984493134,8,2022-03-03 14:00:00+00:00,2931.68115234375,100.0,69.87334540095982,1.0337558973054195
ETH-USD,cb1,2022-03-03 14:50:00+00:00,2888.007568359375,100,22.112757652310762,150,2022-03-04 00:55:00+00:00,2739.57421875,100.0,12.027181716575114,-5.13964545091886
ETH-USD,cb1,2022-03-04 14:50:00+00:00,2680.503173828125,100,23.637290703452166,19,2022-03-07 00:05:00+00:00,2546.8388671875,100.0,10.302151369803639,-4.986537898768241
ETH-USD,cb1,2022-03-07 02:50:00+00:00,2520.094970703125,100,20.14071100684785,100,2022-03-07 09:10:00+00:00,2543.6123046875,100.0,66.79911483929041,0.933192370040463
ETH-USD,cb1,2022-03-07 18:05:00+00:00,2557.4375,100,22.902678428803483,400,2022-03-08 08:45:00+00:00,2581.10693359375,100.0,84.13667682525882,0.925513667245045
ETH-USD,cb1,2022-03-09 18:20:00+00:00,2725.009765625,100,23.16637695579861,222,2022-03-10 06:15:00+00:00,2589.783935546875,100.0,19.49853218953396,-4.962397998860382
ETH-USD,cb1,2022-03-11 01:05:00+00:00,2579.6123046875,100,22.296042763662854,91,2022-03-11 07:25:00+00:00,2606.195068359375,100.0,84.639498066452,1.030494529103097
ETH-USD,cb1,2022-03-11 15:10:00+00:00,2594.107666015625,100,24.71667242210492,279,2022-03-15 19:00:00+00:00,2624.0224609375,100.0,81.89242066384021,1.1531824724847337
ETH-USD,cb1,2022-03-16 18:30:00+00:00,2647.854736328125,100,24.894711878045754,357,2022-03-16 18:40:00+00:00,2671.906494140625,100.0,44.75757030015133,0.9083488411397309
ETH-USD,cb1,2022-03-18 00:55:00+00:00,2782.643798828125,100,21.558162947676763,224,2022-03-18 12:40:00+00:00,2812.2333984375,100.0,73.62366055373474,1.0633628214231474
ETH-USD,cb1,2022-03-19 07:50:00+00:00,2926.635986328125,100,24.653314622303867,115,2022-03-19 12:30:00+00:00,2956.22119140625,100.0,74.38406649718733,1.0108945976313162
ETH-USD,cb1,2022-03-19 22:10:00+00:00,2933.197998046875,100,21.77321688513551,244,2022-03-22 02:45:00+00:00,2965.309326171875,100.0,85.55024684932593,1.0947548766357378
ETH-USD,cb1,2022-03-22 23:30:00+00:00,2980.001953125,100,23.87110423243203,27,2022-03-23 15:25:00+00:00,3007.714111328125,100.0,77.02252976093686,0.9299375852443469
ETH-USD,cb1,2022-03-23 17:50:00+00:00,2975.810546875,100,23.06847723669337,172,2022-03-23 22:15:00+00:00,3004.406005859375,100.0,80.82948410183057,0.9609300906068791
ETH-USD,cb1,2022-03-24 12:40:00+00:00,3027.6884765625,100,22.252649489560653,206,2022-03-24 14:45:00+00:00,3057.580810546875,100.0,72.8049037839993,0.987298865645299
ETH-USD,cb1,2022-03-25 08:10:00+00:00,3107.197265625,100,17.889566143126828,64,2022-03-25 09:55:00+00:00,3137.195068359375,100.0,64.42533099801808,0.9654296193628075
ETH-USD,cb1,2022-03-25 15:25:00+00:00,3139.53076171875,100,22.49826501292833,354,2022-03-27 15:50:00+00:00,3170.473876953125,100.0,80.45859567038822,0.9855968163036903
ETH-USD,cb1,2022-03-28 21:45:00+00:00,3370.850341796875,100,21.898694695567386,119,2022-03-29 05:45:00+00:00,3402.447021484375,100.0,75.61884602090262,0.9373504155825851
ETH-USD,cb1,2022-03-29 15:45:00+00:00,3413.455078125,100,24.156122259117453,429,2022-04-01 02:25:00+00:00,3237.094482421875,100.0,19.903718372117083,-5.16663004687905
ETH-USD,cb1,2022-04-02 15:10:00+00:00,3475.64697265625,100,24.69681650144946,222,2022-04-03 15:00:00+00:00,3510.22412109375,100.0,70.66991202712741,0.9948406357011151
ETH-USD,cb1,2022-04-04 09:55:00+00:00,3472.5205078125,100,23.187234178584774,199,2022-04-04 20:25:00+00:00,3504.0,100.0,76.82678351927885,0.9065314982784759
ETH-USD,cb1,2022-04-05 13:20:00+00:00,3487.546142578125,100,23.281514922230272,60,2022-04-06 00:20:00+00:00,3298.45263671875,100.0,7.160776842710945,-5.421964273126147
ETH-USD,cb2,2022-02-06 04:10:00+00:00,3003.88134765625,100,19.792230554873868,310,2022-02-07 06:00:00+00:00,3094.52099609375,100.0,68.127044316162,3.017417732169106
ETH-USD,cb2,2022-02-08 08:40:00+00:00,3114.852783203125,100,19.422896994326194,112,2022-02-09 17:20:00+00:00,3210.031982421875,100.0,70.00143903294261,3.0556564256264305
ETH-USD,cb2,2022-02-10 03:00:00+00:00,3187.101806640625,100,16.797518012303712,212,2022-02-11 00:25:00+00:00,3018.561767578125,100.0,18.76083986433831,-5.288191256122759
ETH-USD,cb2,2022-02-11 18:40:00+00:00,3039.6962890625,100,19.670942425746688,117,2022-02-12 11:20:00+00:00,2890.00830078125,100.0,22.30193071741172,-4.924438958584794
ETH-USD,cb2,2022-02-12 21:35:00+00:00,2909.79150390625,100,16.76044167946509,420,2022-02-15 01:40:00+00:00,3008.96533203125,100.0,88.5061870632548,3.4082795276522075
ETH-USD,cb2,2022-02-16 13:50:00+00:00,3074.33056640625,100,17.283250902929282,96,2022-02-16 19:30:00+00:00,3177.359619140625,100.0,94.55560088992281,3.3512678779631426
ETH-USD,cb2,2022-02-17 03:40:00+00:00,3102.51220703125,100,19.40446859719745,223,2022-02-17 18:10:00+00:00,2942.351318359375,100.0,26.966797249909916,-5.162296809305085
ETH-USD,cb2,2022-02-18 14:40:00+00:00,2827.110595703125,100,16.266957410459923,3,2022-02-20 05:00:00+00:00,2688.27685546875,100.0,24.039753258405383,-4.910799755955283
ETH-USD,cb2,2022-02-20 05:55:00+00:00,2666.1787109375,100,18.881170147752513,51,2022-02-21 05:25:00+00:00,2748.822265625,100.0,77.16314940542729,3.099700494511874
ETH-USD,cb2,2022-02-21 10:25:00+00:00,2692.501953125,100,16.939486825051276,412,2022-02-22 03:05:00+00:00,2552.854736328125,100.0,27.854247570911042,-5.18652239545439
